Date,Intensité,Vitesse,T.Bob1,T.Bob2,T.Bob3,T.Pal1,T.Pal2,Vibration,T.Pal1 vent,T.Pal2 vent,Débit_air,Anomalie_Type,Anomalie_Binaire
2021-03-11 01:00:00,1121.01,912.69,113.65,110.56,108.14,63.62,79.37,2.83,39.13,23.69,211050.92,Normal,0
2021-03-11 02:00:00,1122.67,912.64,112.88,109.86,107.46,63.09,78.68,2.86,36.18,21.14,212804.06,Normal,0
2021-03-11 03:00:00,1126.18,912.61,112.35,109.31,106.92,62.54,78.16,2.8,29.94,19.99,211299.31,Normal,0
2021-03-11 04:00:00,1144.27,912.22,112.21,109.09,106.73,62.06,77.92,2.89,27.48,19.45,219312.38,Normal,0
2021-03-11 05:00:00,1159.73,912.58,112.02,108.85,106.47,61.32,77.59,2.79,25.59,18.31,220840.83,Normal,0
2021-03-11 06:00:00,1136.58,911.75,111.62,108.59,106.12,61.3,77.39,2.87,25.54,18.3,215312.25,Normal,0
2021-03-11 07:00:00,1144.3,912.61,111.2,108.17,105.76,61.22,76.63,2.86,25.9,19.11,217938.89,Normal,0
2021-03-11 08:00:00,1151.93,912.52,111.48,108.44,106.11,61.49,77.02,2.79,26.93,20.22,217153.89,Normal,0
2021-03-11 09:00:00,1138.97,912.58,112.63,109.7,107.38,63.41,78.7,2.89,30.09,23.79,212323.12,Normal,0
2021-03-11 11:00:00,372.77,280.3,88.52,87.53,88.1,61.48,66.56,1.34,34.06,28.64,62084.44,Normal,0
2021-03-11 12:00:00,879.63,692.25,98.79,95.8,95.37,61.23,70.92,2.21,41.06,33.54,163664.07,Normal,0
2021-03-11 13:00:00,1161.35,912.66,108.98,105.94,104.45,63.46,75.99,2.51,47.81,37.35,218418.15,Normal,0
2021-03-11 14:00:00,1144.91,912.64,113.5,110.6,108.64,65.39,79.1,2.55,49.56,37.65,215157.61,Normal,0
2021-03-11 15:00:00,1125.51,912.68,115.83,112.99,110.82,67.35,81.25,2.59,50.18,37.81,211130.84,Normal,0
2021-03-11 16:00:00,905.59,734.57,116.28,113.51,111.14,68.43,82.49,2.28,50.73,39.95,170594.17,Normal,0
2021-03-11 17:00:00,0.0,0.0,95.95,96.04,92.26,66.99,72.94,0.53,47.72,42.11,0.0,Normal,0
2021-03-11 18:00:00,0.0,0.0,86.09,86.45,81.9,63.64,62.55,0.5,37.31,33.41,0.0,Normal,0
2021-03-11 19:00:00,0.0,0.0,80.53,79.84,76.22,60.82,57.69,0.48,33.39,29.68,0.0,Normal,0
2021-03-11 20:00:00,0.0,0.0,75.83,74.23,72.73,57.85,54.82,0.49,30.18,26.56,0.0,Normal,0
2021-03-11 21:00:00,0.0,0.0,71.64,69.43,69.58,54.77,52.42,0.48,28.19,24.51,0.0,Normal,0
2021-03-11 22:00:00,919.07,707.25,82.73,79.46,79.73,51.71,56.23,2.41,31.26,25.63,172919.42,Normal,0
2021-03-11 23:00:00,1161.46,912.47,99.64,96.31,95.15,53.0,66.62,3.09,42.39,30.37,222407.73,Normal,0
2021-03-12 00:00:00,1151.35,912.59,104.77,101.65,99.92,54.29,70.84,3.07,43.73,30.22,218977.58,Normal,0
2021-03-12 01:00:00,1142.06,912.67,107.45,104.37,102.34,55.93,73.05,2.86,43.18,30.28,216242.59,Normal,0
2021-03-12 02:00:00,1140.61,912.61,108.81,105.73,103.55,56.86,74.15,2.83,42.83,29.41,217008.92,Normal,0
2021-03-12 03:00:00,1140.23,912.56,109.72,106.59,104.34,57.21,74.91,2.87,41.95,28.66,217034.04,Normal,0
2021-03-12 04:00:00,1132.39,912.53,109.71,106.63,104.32,57.4,75.46,3.04,41.96,26.62,215453.99,Normal,0
2021-03-12 05:00:00,1142.97,912.59,110.04,106.83,104.53,57.4,75.3,2.98,41.93,25.32,218071.64,Normal,0
2021-03-12 06:00:00,1130.81,912.54,110.01,106.83,104.49,57.78,75.54,3.02,40.83,25.38,217315.2,Normal,0
2021-03-12 07:00:00,1126.84,912.58,109.83,106.73,104.39,58.38,75.8,3.01,41.4,26.1,215259.45,Normal,0
2021-03-12 08:00:00,1118.05,912.66,110.24,107.24,104.99,60.09,76.6,3.03,42.89,28.02,210341.89,Normal,0
2021-03-12 09:00:00,545.46,434.62,100.11,98.41,95.85,60.2,73.49,1.8,44.5,31.81,99890.13,Normal,0
2021-03-12 10:00:00,1112.13,912.54,106.43,103.75,101.74,59.86,74.69,2.69,45.99,32.09,206873.86,Normal,0
2021-03-12 11:00:00,1123.95,912.69,110.48,107.67,105.63,61.52,76.81,2.69,47.82,33.29,209844.25,Normal,0
2021-03-12 12:00:00,1122.88,912.68,112.95,110.17,107.97,63.07,78.38,2.7,48.43,33.8,212287.46,Normal,0
2021-03-12 13:00:00,1117.97,911.42,114.64,111.83,109.54,64.62,79.69,2.71,48.5,35.9,211000.18,Normal,0
2021-03-12 14:00:00,1123.05,912.65,115.87,113.02,110.69,65.85,80.92,2.79,48.61,36.99,211040.94,Normal,0
2021-03-12 15:00:00,1116.66,912.7,116.61,113.79,111.4,66.84,81.92,2.85,48.66,36.74,209920.85,Normal,0
2021-03-12 16:00:00,647.01,547.51,113.24,110.74,108.12,67.82,81.94,1.9,50.95,40.44,125225.81,Normal,0
2021-03-12 17:00:00,0.0,0.0,92.51,92.83,89.92,65.52,70.86,0.49,45.71,39.87,0.0,Normal,0
2021-03-12 18:00:00,0.0,0.0,84.47,84.5,80.69,62.49,61.2,0.49,34.97,31.41,0.0,Normal,0
2021-03-12 19:00:00,0.0,0.0,78.8,78.32,73.17,59.92,55.17,0.49,29.67,26.2,0.0,Normal,0
2021-03-12 20:00:00,0.0,0.0,74.04,72.97,68.25,57.15,51.67,0.49,27.01,23.73,0.0,Normal,0
2021-03-12 21:00:00,0.0,0.0,69.95,68.18,65.62,53.91,49.79,0.49,25.7,22.28,0.0,Normal,0
2021-03-12 22:00:00,788.66,595.01,78.08,75.16,74.29,50.42,52.78,2.11,30.28,24.94,143051.07,Normal,0
2021-03-12 23:00:00,1138.51,912.6,97.04,93.8,92.65,51.72,65.54,2.95,43.31,32.89,213834.15,Normal,0
2021-03-13 00:00:00,1127.28,912.72,103.31,100.43,98.82,53.68,70.8,3.23,45.66,32.96,212841.55,Normal,0
2021-03-13 01:00:00,1123.76,912.7,106.78,103.93,102.01,55.61,74.01,3.12,46.41,34.15,211414.25,Normal,0
2021-03-13 02:00:00,1115.64,912.7,108.9,106.03,103.98,57.5,75.87,3.01,46.68,33.77,209144.53,Normal,0
2021-03-13 03:00:00,1111.32,912.69,110.1,107.2,105.07,59.03,77.04,2.95,45.95,33.5,207962.19,Normal,0
2021-03-13 04:00:00,1111.91,912.67,110.62,107.71,105.44,60.29,77.6,2.75,45.33,31.22,207477.26,Normal,0
2021-03-13 05:00:00,1119.29,912.69,111.12,108.21,105.92,61.15,78.0,2.78,45.44,30.38,209023.86,Normal,0
2021-03-13 06:00:00,1118.81,912.69,111.8,108.88,106.61,62.36,78.1,2.83,45.84,29.75,209804.46,Normal,0
2021-03-13 07:00:00,1119.91,912.68,112.44,109.48,107.22,63.45,78.41,2.85,45.52,29.11,210556.02,Normal,0
2021-03-13 08:00:00,1122.15,912.7,113.02,110.02,107.78,63.9,78.85,2.88,46.19,28.0,209841.49,Normal,0
2021-03-13 09:00:00,512.9,431.21,106.86,104.66,101.89,64.27,78.27,1.7,48.95,30.27,93381.51,Normal,0
2021-03-13 10:00:00,0.0,0.0,87.15,87.7,83.82,61.71,66.55,0.52,41.24,30.2,0.0,Normal,0
2021-03-13 11:00:00,0.0,0.0,80.14,80.21,75.11,59.04,57.84,0.52,32.86,26.01,2.36,Normal,0
2021-03-13 12:00:00,545.95,437.15,81.78,80.63,75.73,57.28,55.72,1.84,30.55,24.7,104552.19,Normal,0
2021-03-13 13:00:00,1127.95,912.5,100.95,98.0,95.81,63.41,68.32,2.81,43.68,30.95,211417.65,Normal,0
2021-03-13 14:00:00,1122.42,912.71,107.74,104.96,103.04,66.49,74.08,2.69,47.71,33.7,209533.42,Normal,0
2021-03-13 15:00:00,1114.57,912.7,111.46,108.73,106.69,67.95,77.19,2.63,48.19,35.33,207632.02,Normal,0
2021-03-13 16:00:00,1120.69,912.63,114.19,111.39,109.28,69.31,79.85,2.64,49.37,37.39,209635.25,Normal,0
2021-03-13 17:00:00,214.6,175.54,102.59,101.38,98.13,68.74,75.86,1.0,48.39,39.36,40959.05,Normal,0
2021-03-13 18:00:00,1120.41,909.37,105.15,102.91,100.3,65.48,73.22,2.67,43.98,32.89,206271.84,Normal,0
2021-03-13 19:00:00,1111.02,912.71,111.08,108.17,105.92,67.42,77.33,2.64,47.03,33.31,207738.33,Normal,0
2021-03-13 20:00:00,1111.47,912.72,112.42,109.55,107.28,66.89,78.66,2.63,47.31,33.12,205765.04,Normal,0
2021-03-13 21:00:00,1109.61,912.72,112.82,109.88,107.65,66.16,78.96,2.63,46.6,31.86,205885.84,Normal,0
2021-03-13 22:00:00,1117.9,912.71,112.82,109.82,107.58,65.61,78.7,2.62,46.36,31.06,205736.71,Normal,0
2021-03-13 23:00:00,1125.42,912.72,112.79,109.73,107.47,65.31,78.67,2.62,46.22,31.14,206378.65,Normal,0
2021-03-14 00:00:00,1110.1,912.68,112.48,109.46,107.17,65.14,78.55,2.64,45.03,29.83,204818.07,Normal,0
2021-03-14 01:00:00,1119.14,912.74,112.27,109.2,106.91,64.48,78.03,2.68,44.31,27.97,210443.65,Normal,0
2021-03-14 02:00:00,1121.59,912.74,112.02,108.96,106.62,63.74,77.49,2.74,43.67,26.53,213346.88,Normal,0
2021-03-14 03:00:00,1137.79,912.69,111.87,108.75,106.39,63.12,76.9,2.71,42.91,27.48,215108.84,Normal,0
2021-03-14 04:00:00,1136.09,912.73,111.7,108.57,106.28,63.44,76.71,2.73,43.31,27.04,216203.82,Normal,0
2021-03-14 05:00:00,210.06,174.31,98.7,96.96,94.96,63.2,72.06,0.93,44.58,31.36,41470.5,Normal,0
2021-03-14 06:00:00,0.0,0.0,81.3,79.96,82.48,59.73,59.01,0.49,34.14,26.33,2.43,Normal,0
2021-03-14 07:00:00,631.49,475.47,82.43,79.19,83.15,56.96,55.88,1.86,29.68,22.93,113067.55,Normal,0
2021-03-14 08:00:00,1139.7,912.52,101.63,98.03,97.82,59.23,68.8,2.68,42.77,30.66,216097.14,Normal,0
2021-03-14 09:00:00,1127.18,912.72,107.64,104.71,103.09,62.13,74.04,2.65,47.28,33.52,212434.72,Normal,0
2021-03-14 10:00:00,1116.01,912.72,111.15,108.39,106.41,64.68,77.29,2.67,49.22,34.3,209595.82,Normal,0
2021-03-14 11:00:00,1105.76,912.69,113.38,110.65,108.49,66.41,79.65,2.72,49.58,34.33,205707.87,Normal,0
2021-03-14 12:00:00,1123.04,912.7,115.27,112.47,110.24,67.79,81.0,2.72,50.25,34.54,210324.68,Normal,0
2021-03-14 13:00:00,1114.0,912.72,116.53,113.73,111.42,68.86,82.19,2.65,50.39,37.13,208563.8,Normal,0
2021-03-14 14:00:00,1114.84,912.72,117.68,114.85,112.56,69.92,83.52,2.65,51.28,39.51,208823.51,Normal,0
2021-03-14 15:00:00,1109.14,912.69,118.65,115.83,113.52,70.77,84.28,2.63,51.68,39.39,207534.1,Normal,0
2021-03-14 16:00:00,1101.76,912.71,119.07,116.22,113.89,71.14,85.02,2.63,52.23,39.51,204483.48,Normal,0
2021-03-14 17:00:00,1097.9,912.69,119.19,116.32,113.97,71.29,85.1,2.57,51.5,38.8,203703.25,Normal,0
2021-03-14 18:00:00,1101.69,912.7,118.69,115.8,113.4,71.0,84.97,2.54,50.45,37.97,200860.53,Normal,0
2021-03-14 19:00:00,1105.87,912.7,118.08,115.11,112.78,70.61,84.73,2.59,49.1,36.96,202365.26,Normal,0
2021-03-14 20:00:00,1106.26,912.71,117.57,114.53,112.27,69.9,83.61,2.61,47.76,35.82,203595.45,Normal,0
2021-03-14 21:00:00,1099.31,912.7,116.92,113.9,111.62,69.06,83.0,2.61,46.91,34.68,203694.52,Normal,0
2021-03-14 22:00:00,1104.44,912.72,116.3,113.28,111.0,68.14,82.58,2.6,45.69,33.9,202854.92,Normal,0
2021-03-14 23:00:00,1099.32,912.73,115.57,112.54,110.25,67.32,81.83,2.63,44.86,32.27,203167.59,Normal,0
2021-03-15 00:00:00,1098.5,912.71,114.98,112.01,109.73,66.87,81.42,2.64,44.32,31.71,204630.7,Normal,0
2021-03-15 01:00:00,1096.69,912.71,114.93,112.06,109.81,66.18,81.48,2.65,43.63,32.47,204539.15,Normal,0
2021-03-15 02:00:00,1097.94,912.71,114.88,111.99,109.76,64.93,81.41,2.71,38.16,32.15,205586.74,Normal,0
2021-03-15 03:00:00,1097.13,912.68,114.65,111.75,109.47,63.42,80.98,2.75,32.56,31.47,205313.69,Normal,0
2021-03-15 04:00:00,1099.69,912.68,114.32,111.41,109.12,62.23,80.51,2.69,35.1,30.54,205882.77,Normal,0
2021-03-15 05:00:00,1114.49,912.71,114.29,111.33,109.11,61.81,80.14,2.69,42.73,30.33,209296.03,Normal,0
2021-03-15 06:00:00,1124.07,912.72,114.62,111.66,109.42,61.52,80.49,2.78,44.62,30.77,210533.83,Normal,0
2021-03-15 07:00:00,1145.84,912.7,115.48,112.46,110.25,61.62,80.56,2.75,46.02,31.39,214881.27,Normal,0
2021-03-15 08:00:00,1142.14,912.72,116.04,113.01,110.81,62.31,81.51,2.78,46.69,32.54,216168.79,Normal,0
2021-03-15 09:00:00,1133.45,912.72,116.95,114.04,111.86,63.77,82.34,2.61,47.76,33.73,214656.33,Normal,0
2021-03-15 10:00:00,717.71,584.13,114.94,112.33,109.94,66.93,83.04,1.84,49.87,36.71,135176.0,Normal,0
2021-03-15 11:00:00,973.56,760.36,107.95,105.86,103.96,67.24,78.89,2.46,46.87,34.9,175312.79,Normal,0
2021-03-15 12:00:00,1119.37,912.69,115.92,113.05,111.12,70.53,81.87,2.6,52.49,37.49,206843.74,Normal,0
2021-03-15 13:00:00,1117.37,912.69,118.39,115.56,113.42,71.74,83.38,2.66,53.57,37.95,209127.32,Normal,0
2021-03-15 14:00:00,1101.1,912.69,119.61,116.76,114.53,72.44,84.74,2.6,53.6,37.78,205333.2,Normal,0
2021-03-15 15:00:00,1099.63,912.69,120.31,117.48,115.21,72.86,85.42,2.61,53.52,38.27,205516.43,Normal,0
2021-03-15 16:00:00,1111.72,912.7,121.16,118.34,116.09,73.41,86.48,2.57,53.02,38.73,207071.49,Normal,0
2021-03-15 17:00:00,1117.87,912.69,121.86,118.97,116.69,73.51,87.13,2.55,53.28,38.56,207719.18,Normal,0
2021-03-15 18:00:00,1119.5,912.71,122.0,119.06,116.67,73.21,87.32,2.53,52.47,38.71,206789.27,Normal,0
2021-03-15 19:00:00,1110.58,912.72,121.53,118.61,116.16,72.64,86.77,2.61,52.13,38.74,207819.66,Normal,0
2021-03-15 20:00:00,1105.78,912.7,120.95,118.03,115.68,72.01,86.26,2.61,51.34,38.43,206528.79,Normal,0
2021-03-15 21:00:00,1107.78,912.7,120.29,117.27,114.95,71.21,85.22,2.59,49.81,36.35,205244.19,Normal,0
2021-03-15 22:00:00,1110.81,912.71,119.07,115.99,113.63,70.28,84.17,2.56,48.36,35.22,203217.7,Normal,0
2021-03-15 23:00:00,1115.85,912.73,117.98,114.89,112.54,69.22,83.42,2.59,47.71,34.43,204831.6,Normal,0
2021-03-16 00:00:00,1106.81,912.71,117.05,114.02,111.69,68.46,82.79,2.6,47.51,34.11,204746.65,Normal,0
2021-03-16 01:00:00,646.58,527.39,108.49,106.19,103.96,67.24,79.6,1.89,46.53,35.28,118085.56,Normal,0
2021-03-16 02:00:00,1116.03,912.48,111.6,108.63,107.02,65.07,78.76,2.67,45.91,34.05,209318.23,Normal,0
2021-03-16 03:00:00,1111.2,912.72,114.1,111.17,109.08,65.02,79.89,2.63,47.12,34.38,207754.35,Normal,0
2021-03-16 04:00:00,1107.99,912.71,114.61,111.76,109.5,64.24,80.25,2.68,47.23,34.04,205444.27,Normal,0
2021-03-16 05:00:00,1115.51,912.71,114.81,111.93,109.64,63.34,80.4,2.63,47.26,33.65,206946.52,Normal,0
2021-03-16 06:00:00,1112.99,912.69,114.94,112.05,109.74,62.53,80.43,2.63,46.82,32.91,208568.32,Normal,0
2021-03-16 07:00:00,1121.48,912.71,115.27,112.34,110.03,62.14,80.57,2.67,47.38,34.28,212014.54,Normal,0
2021-03-16 08:00:00,1118.76,912.69,115.74,112.85,110.57,62.62,81.33,2.69,47.7,35.03,210340.71,Normal,0
2021-03-16 09:00:00,1125.87,912.57,116.44,113.58,111.34,63.4,81.87,2.73,49.35,35.0,208967.62,Normal,0
2021-03-16 10:00:00,721.99,590.03,114.56,111.91,109.53,64.59,82.12,1.92,51.65,38.94,140806.48,Normal,0
2021-03-16 11:00:00,271.55,228.65,95.47,94.67,94.11,63.87,72.66,1.27,45.2,36.34,47814.09,Normal,0
2021-03-16 12:00:00,410.31,349.62,95.37,93.2,92.99,62.79,71.64,1.5,45.12,36.91,75166.16,Normal,0
2021-03-16 13:00:00,1116.42,908.36,106.68,103.77,103.11,65.65,75.35,2.62,50.67,40.17,210296.23,Normal,0
2021-03-16 14:00:00,1121.46,912.7,114.76,111.98,110.43,68.35,80.28,2.56,53.99,41.73,208431.43,Normal,0
2021-03-16 15:00:00,1119.45,912.68,118.62,115.89,113.98,69.8,83.45,2.58,54.68,42.18,208618.48,Normal,0
2021-03-16 16:00:00,1120.03,912.69,121.29,118.55,116.48,71.4,85.77,2.61,54.74,42.17,210873.12,Normal,0
2021-03-16 17:00:00,1115.07,912.71,122.84,120.09,117.86,72.35,87.27,2.63,54.29,41.62,209769.16,Normal,0
2021-03-16 18:00:00,1129.41,912.69,123.64,120.78,118.5,72.72,87.95,2.6,53.26,40.59,210391.35,Normal,0
2021-03-16 19:00:00,1136.24,912.67,123.92,120.94,118.58,72.65,88.22,2.58,51.35,39.47,211154.77,Normal,0
2021-03-16 20:00:00,1130.29,912.69,123.58,120.6,118.17,72.33,87.91,2.62,49.87,38.32,209816.62,Normal,0
2021-03-16 21:00:00,1120.72,912.71,122.88,119.93,117.44,71.81,87.41,2.66,49.55,38.03,209620.57,Normal,0
2021-03-16 22:00:00,1125.66,912.56,122.32,119.38,116.88,71.24,87.07,2.71,49.38,37.57,210857.31,Normal,0
2021-03-16 23:00:00,1146.37,912.64,121.93,118.91,116.46,69.94,86.29,2.68,48.77,36.16,216431.24,Normal,0
2021-03-17 00:00:00,1133.35,912.65,121.34,118.33,115.9,69.22,85.7,2.66,47.95,35.55,215013.97,Normal,0
2021-03-17 01:00:00,1131.31,912.56,120.42,117.39,114.95,68.53,85.0,2.7,45.99,34.06,213443.27,Normal,0
2021-03-17 02:00:00,1135.02,912.68,119.76,116.69,114.27,67.63,84.11,2.66,44.35,33.13,215425.25,Normal,0
2021-03-17 03:00:00,1138.05,912.67,119.04,115.98,113.55,66.59,83.24,2.73,43.82,31.25,217190.04,Normal,0
2021-03-17 04:00:00,1139.94,912.66,118.23,115.15,112.74,65.38,82.3,2.78,42.74,29.75,215960.65,Normal,0
2021-03-17 05:00:00,1148.38,912.66,117.62,114.54,112.14,63.81,81.57,2.83,41.18,28.99,217133.27,Normal,0
2021-03-17 06:00:00,1131.91,912.66,117.06,114.0,111.61,62.87,81.12,2.91,41.82,28.41,216632.04,Normal,0
2021-03-17 07:00:00,809.05,658.73,114.49,111.59,109.09,62.6,80.56,2.26,41.88,27.28,154190.72,Normal,0
2021-03-17 08:00:00,777.16,615.2,102.03,99.82,98.7,62.34,73.93,2.18,37.57,27.61,141061.39,Normal,0
2021-03-17 09:00:00,1133.35,912.53,111.11,107.91,106.37,64.39,77.28,2.59,45.64,32.78,210215.53,Normal,0
2021-03-17 10:00:00,308.04,261.15,102.61,100.68,98.76,65.23,75.86,1.19,49.24,37.59,54267.33,Normal,0
2021-03-17 11:00:00,0.0,0.0,85.18,84.07,85.44,62.27,65.64,0.51,41.28,31.55,0.0,Normal,0
2021-03-17 12:00:00,0.0,0.0,78.8,76.65,79.68,59.61,60.43,0.51,35.44,28.3,1.69,Normal,0
2021-03-17 13:00:00,0.0,0.0,74.28,71.66,75.18,57.62,57.2,0.51,32.42,26.66,0.0,Normal,0
2021-03-17 14:00:00,0.0,0.0,70.53,67.76,71.42,55.79,54.63,0.51,30.41,25.76,0.0,Normal,0
2021-03-17 15:00:00,0.0,0.0,67.35,64.64,68.05,53.89,52.49,0.49,29.37,25.22,0.0,Normal,0
2021-03-17 16:00:00,780.09,597.55,77.42,74.26,76.44,52.79,55.16,2.09,35.76,30.05,145166.13,Normal,0
2021-03-17 17:00:00,1128.12,912.52,100.33,97.3,96.93,57.53,68.62,2.95,50.59,39.15,215117.7,Normal,0
2021-03-17 18:00:00,1125.03,912.57,108.83,106.09,104.72,62.27,75.32,2.77,53.19,39.64,208116.68,Normal,0
2021-03-17 19:00:00,1134.29,912.66,113.44,110.68,108.9,65.11,78.82,2.57,52.06,38.44,213059.57,Normal,0
2021-03-17 20:00:00,1134.11,912.62,116.19,113.35,111.4,67.23,80.8,2.57,51.21,37.42,214115.61,Normal,0
2021-03-17 21:00:00,1132.02,912.71,117.91,115.05,112.93,68.43,82.19,2.63,50.56,36.97,214024.9,Normal,0
2021-03-17 22:00:00,1136.69,912.67,118.92,115.98,113.73,68.8,82.82,2.62,49.6,34.64,215190.6,Normal,0
2021-03-17 23:00:00,1142.85,912.71,119.27,116.24,113.99,68.67,83.0,2.6,48.72,33.5,217741.86,Normal,0
2021-03-18 00:00:00,1142.27,912.7,119.17,116.14,113.81,68.49,83.34,2.61,46.97,32.9,218293.11,Normal,0
2021-03-18 01:00:00,1134.53,912.67,119.06,116.04,113.7,68.45,83.44,2.66,47.46,31.74,215698.31,Normal,0
2021-03-18 02:00:00,1128.81,912.63,118.53,115.53,113.17,68.04,82.87,2.71,46.32,30.58,214979.25,Normal,0
2021-03-18 03:00:00,1124.36,912.3,117.97,115.0,112.58,67.54,82.37,2.69,45.1,30.3,212951.96,Normal,0
2021-03-18 04:00:00,1124.07,912.26,117.31,114.34,111.92,67.15,81.96,2.68,44.07,30.04,211904.03,Normal,0
2021-03-18 05:00:00,1126.05,912.46,116.88,113.9,111.51,66.65,81.61,2.69,42.29,29.88,211876.13,Normal,0
2021-03-18 06:00:00,1118.61,912.54,116.43,113.49,111.12,66.43,81.21,2.74,35.37,29.44,211810.13,Normal,0
2021-03-18 07:00:00,1116.95,912.62,116.09,113.16,110.8,66.11,81.16,2.75,32.43,29.6,210343.0,Normal,0
2021-03-18 08:00:00,1124.84,912.71,116.1,113.12,110.85,66.12,81.08,2.76,32.69,30.51,210813.9,Normal,0
2021-03-18 09:00:00,1127.88,912.72,116.66,113.7,111.44,66.35,81.76,2.69,34.24,32.59,210490.75,Normal,0
2021-03-18 10:00:00,1118.8,912.71,117.31,114.38,112.12,67.43,82.52,2.64,35.48,35.82,209561.5,Normal,0
2021-03-18 11:00:00,1121.01,912.72,117.94,115.01,112.74,68.24,83.34,2.66,35.76,36.09,211637.85,Normal,0
2021-03-18 12:00:00,1129.38,912.62,118.97,115.99,113.79,69.09,83.77,2.7,36.5,36.83,213245.4,Normal,0
2021-03-18 13:00:00,1121.9,912.67,119.93,116.95,114.72,69.75,84.79,2.7,37.05,37.96,212966.57,Normal,0
2021-03-18 14:00:00,1129.79,912.63,120.51,117.54,115.2,70.06,84.85,2.77,37.07,37.92,213612.35,Normal,0
2021-03-18 15:00:00,1123.37,912.69,120.65,117.65,115.22,69.82,84.6,2.71,35.81,36.18,213932.38,Normal,0
2021-03-18 16:00:00,1115.14,912.68,120.0,116.95,114.54,69.25,84.46,2.77,35.26,34.6,210315.88,Normal,0
2021-03-18 17:00:00,974.42,815.7,118.69,115.8,113.33,68.56,84.34,2.6,41.12,33.67,191908.13,Normal,0
2021-03-18 18:00:00,628.36,487.53,104.67,102.85,100.03,65.1,78.04,1.85,40.7,33.65,111269.76,Normal,0
2021-03-18 19:00:00,1143.12,912.7,112.26,109.32,107.3,64.53,78.21,2.61,45.83,33.83,214570.17,Normal,0
2021-03-18 20:00:00,1134.73,912.71,114.77,111.77,109.61,64.81,79.08,2.63,47.85,34.4,213094.33,Normal,0
2021-03-18 21:00:00,1128.69,912.71,115.59,112.59,110.39,64.98,79.71,2.61,46.17,33.91,211765.55,Normal,0
2021-03-18 22:00:00,1113.56,912.71,115.55,112.62,110.31,65.28,79.91,2.65,47.12,32.59,205586.04,Normal,0
2021-03-18 23:00:00,1105.74,912.69,115.06,112.12,109.81,65.24,79.82,2.68,47.21,31.62,203244.59,Normal,0
2021-03-19 00:00:00,1108.11,912.72,114.83,111.91,109.6,64.86,79.75,2.73,46.97,31.23,205989.06,Normal,0
2021-03-19 01:00:00,1103.88,912.71,114.68,111.79,109.43,64.76,80.1,2.75,46.17,30.51,205815.23,Normal,0
2021-03-19 02:00:00,1102.33,912.69,114.52,111.63,109.26,64.42,80.1,2.75,45.51,30.48,206489.26,Normal,0
2021-03-19 03:00:00,1111.19,912.7,114.64,111.74,109.4,64.26,80.1,2.76,44.89,31.21,208524.81,Normal,0
2021-03-19 04:00:00,1109.49,912.71,114.65,111.72,109.41,64.5,79.99,2.76,42.46,30.78,206973.06,Normal,0
2021-03-19 05:00:00,1110.87,912.72,114.5,111.49,109.23,64.23,79.53,2.77,37.82,30.63,207874.29,Normal,0
2021-03-19 06:00:00,1110.81,912.69,114.56,111.54,109.3,64.28,79.24,2.78,33.32,29.89,208403.35,Normal,0
2021-03-19 07:00:00,1085.96,912.56,113.7,110.76,108.48,64.1,78.92,2.86,32.42,28.81,200079.48,Normal,0
2021-03-19 08:00:00,1110.76,912.69,113.86,110.9,108.69,64.43,79.17,2.8,32.99,26.66,206171.47,Normal,0
2021-03-19 09:00:00,1114.65,912.62,114.36,111.38,109.15,64.61,79.53,2.83,32.98,25.4,206045.95,Normal,0
2021-03-19 10:00:00,1116.07,912.69,114.86,111.89,109.69,65.54,80.7,2.89,34.65,27.78,205465.27,Normal,0
2021-03-19 11:00:00,1134.23,912.68,115.73,112.71,110.54,66.1,81.27,2.84,35.05,30.16,211993.66,Normal,0
2021-03-19 12:00:00,339.21,281.59,106.75,104.86,102.46,66.75,78.95,1.27,38.22,38.09,66258.27,Normal,0
2021-03-19 13:00:00,0.0,0.0,88.89,88.81,87.87,63.42,68.34,0.54,36.17,36.65,0.0,Normal,0
2021-03-19 14:00:00,0.0,0.0,82.65,81.69,81.42,60.35,62.15,0.52,32.28,31.98,0.0,Normal,0
2021-03-19 15:00:00,0.0,0.0,77.91,76.36,75.88,57.93,57.9,0.51,29.58,28.47,0.0,Normal,0
2021-03-19 16:00:00,0.0,0.0,73.54,71.84,69.75,55.85,53.59,0.5,27.23,25.54,0.0,Normal,0
2021-03-19 17:00:00,125.94,81.68,70.07,67.99,66.35,52.89,51.07,0.86,25.35,23.86,19498.18,Normal,0
2021-03-19 18:00:00,1132.23,908.76,90.38,87.11,85.9,51.7,59.15,2.8,30.12,30.5,218445.74,Normal,0
2021-03-19 19:00:00,153.84,125.08,87.06,85.29,83.3,53.38,61.96,0.82,34.23,38.16,30387.35,Normal,0
2021-03-19 20:00:00,793.99,647.83,85.12,83.32,81.81,50.54,57.78,2.3,29.74,29.52,146781.06,Normal,0
2021-03-19 21:00:00,1150.16,911.46,99.86,96.88,95.41,52.24,64.98,2.75,39.64,30.92,222263.78,Normal,0
2021-03-19 22:00:00,1157.0,911.38,105.43,102.38,100.7,54.45,69.86,2.77,44.79,30.8,222908.89,Normal,0
2021-03-19 23:00:00,1154.46,912.52,108.59,105.49,103.59,56.72,72.73,2.69,43.98,29.69,220847.58,Normal,0
